family,scenario,field,segment,window,bin,freq_rel_nyquist,period_steps,period_time_units,share,cumulative_share,ar1_null_share
Turbulent radiative layer 2D,tcool_0.06,density,train,hann,6,0.2,10.0,15.970329999999999,0.06600781936662085,0.5236650035302882,0.05985107377193695
Turbulent radiative layer 2D,tcool_0.06,density,train,hann,7,0.23333333333333334,8.571428571428571,13.688854285714285,0.04937718672099735,0.5730421902512856,0.051153529053684955
Turbulent radiative layer 2D,tcool_0.06,density,train,hann,8,0.26666666666666666,7.5,11.9777475,0.031625369174023255,0.6046675594253088,0.04397346085064787
Turbulent radiative layer 2D,tcool_0.06,density,train,hann,9,0.3,6.666666666666667,10.646886666666667,0.04160169640636159,0.6462692558316704,0.038096466687820754
Turbulent radiative layer 2D,tcool_0.06,density,train,hann,10,0.3333333333333333,6.0,9.582198,0.04585524736159882,0.6921245031932691,0.033294434539230956
Turbulent radiative layer 2D,tcool_0.06,density,train,hann,11,0.36666666666666664,5.454545454545454,8.711089090909091,0.03776411909355997,0.729888622286829,0.029362367475324107
Turbulent radiative layer 2D,tcool_0.06,density,train,hann,12,0.4,5.0,7.985164999999999,0.03241351663783293,0.7623021389246619,0.026129080495293326
Turbulent radiative layer 2D,tcool_0.06,density,train,hann,13,0.43333333333333335,4.615384615384615,7.3709215384615385,0.02229008785865436,0.7845922267833163,0.023456623522420963
Turbulent radiative layer 2D,tcool_0.06,density,train,hann,14,0.4666666666666667,4.285714285714286,6.844427142857143,0.019617343201106235,0.8042095699844225,0.021235719808576137
Turbulent radiative layer 2D,tcool_0.06,density,train,hann,15,0.5,4.0,6.388132,0.02040947086362685,0.8246190408480493,0.019380428589465065
Turbulent radiative layer 2D,tcool_0.06,density,train,hann,16,0.5333333333333333,3.75,5.98887375,0.015050024830852823,0.8396690656789021,0.017823271176932096
Turbulent radiative layer 2D,tcool_0.06,density,train,hann,17,0.5666666666666667,3.5294117647058822,5.63658705882353,0.016284714380771746,0.8559537800596738,0.01651118347593171
Turbulent radiative layer 2D,tcool_0.06,density,train,hann,18,0.6,3.3333333333333335,5.3234433333333335,0.016546955130194142,0.8725007351898679,0.015402302460194663
Turbulent radiative layer 2D,tcool_0.06,density,train,hann,19,0.6333333333333333,3.1578947368421053,5.043262105263158,0.013744050077290114,0.886244785267158,0.014463471813410265
Turbulent radiative layer 2D,tcool_0.06,density,train,hann,20,0.6666666666666666,3.0,4.791099,0.013408761295230403,0.8996535465623884,0.013668327195950895
Turbulent radiative layer 2D,tcool_0.06,density,train,hann,21,0.7,2.857142857142857,4.562951428571428,0.013099622817924924,0.9127531693803134,0.012995833486537166
Turbulent radiative layer 2D,tcool_0.06,density,train,hann,22,0.7333333333333333,2.727272727272727,4.355544545454546,0.012879981227691776,0.9256331506080051,0.012429168813660291
Turbulent radiative layer 2D,tcool_0.06,density,train,hann,23,0.7666666666666667,2.608695652173913,4.166173043478261,0.010996824685630381,0.9366299752936355,0.01195487291220509
Turbulent radiative layer 2D,tcool_0.06,density,train,hann,24,0.8,2.5,3.9925824999999997,0.00966691935093056,0.9462968946445661,0.011562196833638422
Turbulent radiative layer 2D,tcool_0.06,density,train,hann,25,0.8333333333333334,2.4,3.8328792,0.009075693522622889,0.9553725881671891,0.011242606630562901
Turbulent radiative layer 2D,tcool_0.06,density,train,hann,26,0.8666666666666667,2.3076923076923075,3.6854607692307693,0.009433342750029172,0.9648059309172182,0.010989405695039384
Turbulent radiative layer 2D,tcool_0.06,density,train,hann,27,0.9,2.2222222222222223,3.548962222222222,0.010101131292219205,0.9749070622094373,0.010797449614483152
Turbulent radiative layer 2D,tcool_0.06,density,train,hann,28,0.9333333333333333,2.142857142857143,3.4222135714285713,0.010577291858498617,0.9854843540679359,0.010662934380145397
Turbulent radiative layer 2D,tcool_0.06,density,train,hann,29,0.9666666666666667,2.0689655172413794,3.3042062068965516,0.009602428104050311,0.9950867821719862,0.010583244107868246
Turbulent radiative layer 2D,tcool_0.06,density,train,hann,30,1.0,2.0,3.194066,0.004913217828013563,0.9999999999999997,0.005278424282809568
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,1,0.02,101.0,161.300333,0.280347081874992,0.280347081874992,0.0804250699219949
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,2,0.04,50.5,80.6501665,0.043728001482186744,0.3240750833571788,0.07719096824208485
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,3,0.06,33.666666666666664,53.76677766666666,0.07234491820425716,0.3964200015614359,0.07235422386256578
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,4,0.08,25.25,40.32508325,0.04253779891095058,0.4389578004723865,0.06653974191411698
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,5,0.1,20.2,32.2600666,0.03127085753466493,0.4702286580070514,0.060337761933970814
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,6,0.12,16.833333333333332,26.88338883333333,0.015666972706039624,0.48589563071309105,0.05420293181995628
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,7,0.14,14.428571428571429,23.042904714285715,0.05571468638069586,0.5416103170937868,0.04842894647175335
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,8,0.16,12.625,20.162541625,0.040687720853179433,0.5822980379469663,0.043170954024071215
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,9,0.18,11.222222222222221,17.922259222222223,0.02915239710145602,0.6114504350484223,0.038484923294859336
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,10,0.2,10.1,16.1300333,0.026446060991955813,0.6378964960403781,0.03436504935925793
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,11,0.22,9.181818181818182,14.663666636363637,0.01736138310479547,0.6552578791451736,0.030772010654242756
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,12,0.24,8.416666666666666,13.441694416666666,0.01249643267026952,0.6677543118154431,0.02765161679353148
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,13,0.26,7.769230769230769,12.407717923076923,0.011802897619638028,0.6795572094350811,0.024945926719887025
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,14,0.28,7.214285714285714,11.521452357142858,0.013802459400275725,0.6933596688353569,0.022599252447304086
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,15,0.3,6.733333333333333,10.753355533333332,0.012179506582138115,0.705539175417495,0.020560991861766846
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,16,0.32,6.3125,10.0812708125,0.014170563372863609,0.7197097387903586,0.018786632179254994
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,17,0.34,5.9411764705882355,9.48825488235294,0.0124204432833303,0.732130182073689,0.01723777225896479
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,18,0.36,5.611111111111111,8.961129611111112,0.00995935361323084,0.7420895356869197,0.015881668276092182
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,19,0.38,5.315789473684211,8.489491210526316,0.01362829200183312,0.755717827688753,0.014690587720748867
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,20,0.4,5.05,8.06501665,0.015776792207272714,0.7714946198960256,0.013641124014445737
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,21,0.42,4.809523809523809,7.680968238095238,0.015152676517713442,0.7866472964137391,0.012713547130769276
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,22,0.44,4.590909090909091,7.331833318181818,0.01473890729919031,0.8013862037129293,0.011891222697111738
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,23,0.46,4.391304347826087,7.013057956521739,0.013742843917369052,0.8151290476302985,0.011160109131004809
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,24,0.48,4.208333333333333,6.720847208333333,0.007109499233533221,0.8222385468638317,0.010508330850639423
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,25,0.5,4.04,6.45201332,0.008650989760035347,0.830889536623867,0.009925820411308777
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,26,0.52,3.8846153846153846,6.203858961538462,0.009014607408570303,0.8399041440324373,0.00940402061790436
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,27,0.54,3.740740740740741,5.974086407407407,0.008362388680829062,0.8482665327132665,0.008935637584227838
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,28,0.56,3.607142857142857,5.760726178571429,0.009611602025273166,0.8578781347385396,0.008514436432344221
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,29,0.58,3.4827586206896552,5.562080448275862,0.01042589478793396,0.8683040295264736,0.008135072355106287
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,30,0.6,3.3666666666666667,5.376677766666666,0.007607818115643595,0.875911847642117,0.007792950848058373
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,31,0.62,3.2580645161290325,5.203236548387097,0.007830715614450144,0.8837425632565673,0.007484111931737182
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,32,0.64,3.15625,5.04063540625,0.008402440341380667,0.892145003597948,0.007205134082143237
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,33,0.66,3.0606060606060606,4.887888878787878,0.005838160683211764,0.8979831642811598,0.006953054353309791
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,34,0.68,2.9705882352941178,4.74412744117647,0.008076337918758544,0.9060595021999182,0.0067253018170569615
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,35,0.7,2.8857142857142857,4.6085809428571425,0.005114956616330894,0.911174458816249,0.006519641974620965
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,36,0.72,2.8055555555555554,4.480564805555556,0.006109501905422299,0.9172839607216714,0.0063341302287231605
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,37,0.74,2.72972972972973,4.3594684594594595,0.004124889175085975,0.9214088498967573,0.006167072858329142
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,38,0.76,2.6578947368421053,4.244745605263158,0.006037697940421856,0.9274465478371792,0.006016994225884629
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,39,0.78,2.58974358974359,4.135905974358974,0.005033357945598496,0.9324799057827776,0.005882609180328306
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,40,0.8,2.525,4.032508325,0.005767321290262553,0.9382472270730402,0.005762799808863532
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,41,0.82,2.4634146341463414,3.934154463414634,0.006320299428532602,0.9445675265015728,0.00565659584474193
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,42,0.84,2.4047619047619047,3.840484119047619,0.006739564774768763,0.9513070912763416,0.00556315816405514
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,43,0.86,2.3488372093023258,3.751170534883721,0.006715495080993579,0.9580225863573352,0.005481764907334902
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,44,0.88,2.2954545454545454,3.665916659090909,0.00631849220742366,0.9643410785647588,0.005411799846146975
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,45,0.9,2.2444444444444445,3.584451844444444,0.005178969847619727,0.9695200484123786,0.005352742684483939
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,46,0.92,2.1956521739130435,3.5065289782608695,0.0056662871008479115,0.9751863355132265,0.00530416104256949
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,47,0.94,2.148936170212766,3.431921978723404,0.0060947357231359465,0.9812810712363624,0.005265703919077901
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,48,0.96,2.1041666666666665,3.3604236041666664,0.00525361139822481,0.9865346826345872,0.005237096468699746
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,49,0.98,2.061224489795918,3.291843530612245,0.005561217761527538,0.9920959003961147,0.005218135967054184
Turbulent radiative layer 2D,tcool_0.06,pressure,full,boxcar,50,1.0,2.02,3.22600666,0.007904099603885079,0.9999999999999998,0.00520868886549331
Turbulent radiative layer 2D,tcool_0.06,pressure,full,hann,1,0.02,101.0,161.300333,0.17936778371000212,0.17936778371000212,0.06312742128887501
Turbulent radiative layer 2D,tcool_0.06,pressure,full,hann,2,0.04,50.5,80.6501665,0.07264770144176995,0.2520154851517721,0.06158645978455674
Turbulent radiative layer 2D,tcool_0.06,pressure,full,hann,3,0.06,33.666666666666664,53.76677766666666,0.043585235112120896,0.295600720263893,0.05918480285674237
Turbulent radiative layer 2D,tcool_0.06,pressure,full,hann,4,0.08,25.25,40.32508325,0.05064249811433173,0.34624321837822475,0.05613212830689825
Turbulent radiative layer 2D,tcool_0.06,pressure,full,hann,5,0.1,20.2,32.2600666,0.027349666894218052,0.3735928852724428,0.052658128828640245
Turbulent radiative layer 2D,tcool_0.06,pressure,full,hann,6,0.12,16.833333333333332,26.88338883333333,0.030459115048139293,0.404052000320582,0.0489773159826491
Turbulent radiative layer 2D,tcool_0.06,pressure,full,hann,7,0.14,14.428571428571429,23.042904714285715,0.04348372146962782,0.4475357217902099,0.04526694913403759
Turbulent radiative layer 2D,tcool_0.06,pressure,full,hann,8,0.16,12.625,20.162541625,0.04002055606128512,0.48755627785149497,0.041658650461279936
Turbulent radiative layer 2D,tcool_0.06,pressure,full,hann,9,0.18,11.222222222222221,17.922259222222223,0.03468449372746,0.522240771578955,0.038240115548364366
Turbulent radiative layer 2D,tcool_0.06,pressure,full,hann,10,0.2,10.1,16.1300333,0.029139522706458403,0.5513802942854134,0.03506229994862552
Turbulent radiative layer 2D,tcool_0.06,pressure,full,hann,11,0.22,9.181818181818182,14.663666636363637,0.02600098766101887,0.5773812819464322,0.03214835728247344
Turbulent radiative layer 2D,tcool_0.06,pressure,full,hann,12,0.24,8.416666666666666,13.441694416666666,0.014152713059493975,0.5915339950059262,0.029502069648545265
Turbulent radiative layer 2D,tcool_0.06,pressure,full,hann,13,0.26,7.769230769230769,12.407717923076923,0.00930064490435905,0.6008346399102853,0.02711475930265953
Turbulent radiative layer 2D,tcool_0.06,pressure,full,hann,14,0.28,7.214285714285714,11.521452357142858,0.012972810044223695,0.613807449954509,0.024970465663042812
Turbulent radiative layer 2D,tcool_0.06,pressure,full,hann,15,0.3,6.733333333333333,10.753355533333332,0.01403030095665373,0.6278377509111627,0.02304956987276612
Turbulent radiative layer 2D,tcool_0.06,pressure,full,hann,16,0.32,6.3125,10.0812708125,0.0162550497976152,0.644092800708778,0.021331189393753683
Turbulent radiative layer 2D,tcool_0.06,pressure,full,hann,17,0.34,5.9411764705882355,9.48825488235294,0.01549723220352658,0.6595900329123046,0.019794669579097188
Turbulent radiative layer 2D,tcool_0.06,pressure,full,hann,18,0.36,5.611111111111111,8.961129611111112,0.011605455513296198,0.6711954884256008,0.018420447470986975
Turbulent radiative layer 2D,tcool_0.06,pressure,full,hann,19,0.38,5.315789473684211,8.489491210526316,0.020089624456138645,0.6912851128817394,0.017190498069877908
Turbulent radiative layer 2D,tcool_0.06,pressure,full,hann,20,0.4,5.05,8.06501665,0.02425592279960757,0.715541035681347,0.016088514146494343
Turbulent radiative layer 2D,tcool_0.06,pressure,full,hann,21,0.42,4.809523809523809,7.680968238095238,0.019138248159805322,0.7346792838411522,0.01509992355292789
Turbulent radiative layer 2D,tcool_0.06,pressure,full,hann,22,0.44,4.590909090909091,7.331833318181818,0.022587573344333377,0.7572668571854856,0.01421181316709576
Turbulent radiative layer 2D,tcool_0.06,pressure,full,hann,23,0.46,4.391304347826087,7.013057956521739,0.019132906803590748,0.7763997639890763,0.013412804068786692
Turbulent radiative layer 2D,tcool_0.06,pressure,full,hann,24,0.48,4.208333333333333,6.720847208333333,0.01214347429438178,0.7885432382834581,0.01269290583258507
Turbulent radiative layer 2D,tcool_0.06,pressure,full,hann,25,0.5,4.04,6.45201332,0.010299323999087966,0.798842562282546,0.012043366735390802
Turbulent radiative layer 2D,tcool_0.06,pressure,full,hann,26,0.52,3.8846153846153846,6.203858961538462,0.009263006321854738,0.8081055686044009,0.011456529487436376
Turbulent radiative layer 2D,tcool_0.06,pressure,full,hann,27,0.54,3.740740740740741,5.974086407407407,0.0100109647950699,0.8181165333994707,0.010925697538860912
